title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
4 Bedroom Terraced Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,sanrealtor, 0JTAV,False,False,False,4,4,5,4000000,2023-07-03,2023-08-09 00:00:00,Lagos
Executive 3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Millenuim Ups Gbagada Lagos,degeniusxpropertyworld, 6JTAU,False,False,False,0,0,0,4500000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Terraced Duplex + Bq,HOUSE FOR RENT,Ikoyi S.w Ikoyi Lagos,west-coast-multi-concept-international-services, 5JTAU,True,True,False,4,4,5,12500000,2023-07-03,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Ilasan Lekki Lagos,awobifa, 1JTAU,True,True,False,3,3,4,4000000,2023-07-03,2023-08-09 00:00:00,Lagos
Luxury 4 Bedroom Maisonette + Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,lambe-and-eboigbe-properties, 6JTAT,True,False,False,2,2,3,2300000,2023-07-03,2023-08-09 00:00:00,Lagos
Executive 3 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Opebi Ikeja Lagos,460, 4JTAT,True,False,False,4,4,4,3800000,2023-07-03,2023-07-31 00:00:00,Lagos
Brand New 3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Igbo Efon Lekki Lagos,lambe-and-eboigbe-properties, 3JTAT,True,False,False,2,2,3,2500000,2023-07-03,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced Duplex + A Room Bq,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Phase 1 Lekki Lagos,gift-properties, 7JTAS,False,False,False,4,4,5,7000000,2023-07-03,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Oniru Victoria Island Lagos,pens-and-walls1, 6JTAS,False,True,True,3,3,4,8500000,2023-07-03,2023-08-09 00:00:00,Lagos
Spacious 4 Bedroom Terraced Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Millenuim Ups Gbagada Lagos,oputa-jay-apartments, 2JTAS,False,False,False,3,4,4,4000000,2023-07-03,2023-07-31 00:00:00,Lagos
Furnished 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Chevron Toll Gate, Chevron Lekki Lagos",onuoha-bright-chika, 8JTAR,True,True,False,4,4,5,4600000,2023-07-03,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Guzape Abuja,city-garden-real-estate-ltd, 8JSWB,True,True,False,3,4,4,7000000,2023-07-02,2023-08-09 00:00:00,Abuja
Luxury 4 Bedroom Semi Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Ago Palace Okota Lagos,pat-arizona-properties, 9JSWA,True,False,True,1,2,2,2800000,2023-07-02,2023-08-09 00:00:00,Lagos
4 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Randle Avenue Surulere Lagos,jonathan-juliet1, 8JSWA,False,False,False,4,5,5,900000,2023-07-02,2023-07-31 00:00:00,Lagos
3 Bedroom Duplex,1 BEDROOM FLAT / APARTMENT FOR RENT,Millenuim Ups Gbagada Lagos,city-garden-real-estate-ltd, 3JSWA,False,False,False,2,0,3,5500000,2023-07-02,2023-08-09 00:00:00,Lagos
Mini Flat,4 BEDROOM HOUSE FOR RENT,Ajah Lagos,jonathan-juliet1, 0JSWA,False,False,False,3,3,4,1400000,2023-07-02,2023-08-09 00:00:00,Lagos
4 Bedroom Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,pat-arizona-properties, 8JSVZ,False,False,False,3,4,0,4000000,2023-07-02,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,purple-ribbon-properties, 5JSVZ,False,False,False,4,5,5,4500000,2023-07-02,2023-08-09 00:00:00,Lagos
Sparking 3 Bedroom Flat In A Serene Environment,3 BEDROOM FLAT / APARTMENT FOR RENT,Atunrase Medina Gbagada Lagos,best-idea-realty1, 3JSVZ,False,False,False,3,0,0,6000000,2023-07-02,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,"Onabola Street, Off Owotutu Shomolu Lagos",purple-ribbon-properties, 7JTDB,False,False,False,3,3,4,1500000,2023-07-04,2023-08-09 00:00:00,Lagos
4 Bedroom Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,best-choice-consulting, 5JTDB,True,True,False,2,0,0,8000000,2023-07-04,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,rofama-homes-properties, 9JTDA,False,False,False,0,0,0,1000000,2023-07-04,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Oluyole Estate Ibadan Oyo,rofama-homes-properties, 7JTCZ,False,False,False,2,2,3,2500000,2023-07-04,2023-07-31 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Remlek Estate Badore Ajah Lagos,sadam-abdullahi, 6JTCZ,True,False,False,2,2,3,2000000,2023-07-04,2023-08-09 00:00:00,Lagos
4 Bedroom Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,jonathan-juliet1, 5JTCZ,True,False,False,4,4,4,2000000,2023-07-04,2023-08-09 00:00:00,Lagos
New 2 Bedroom Flat In A Secured Estate,4 BEDROOM HOUSE FOR RENT,Guzape Abuja,best-choice-consulting, 3JTCZ,True,False,False,1,0,0,9000000,2023-07-04,2023-08-09 00:00:00,Abuja
Brand New 2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Addo Road Ajah Lagos,best-choice-consulting, 2JTCZ,False,False,False,0,0,0,1000000,2023-07-04,2023-08-09 00:00:00,Lagos
New Built 4 Bedroom Semi Detached Duplex,FLAT / APARTMENT FOR RENT,Ibadan Oyo,sanrealtor, 0JTCZ,False,False,False,0,0,0,400000,2023-07-04,2023-07-31 00:00:00,Oyo
Mini Flat,COMMERCIAL PROPERTY FOR RENT,Ibadan Oyo,city-garden-real-estate-ltd, 9JTCY,False,False,False,4,4,5,4500000,2023-07-04,2023-07-31 00:00:00,Oyo
2 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,richardhomesandproperties, 4JTAR,False,False,False,1,0,0,600000,2023-07-03,2023-07-31 00:00:00,Lagos
Office Space,5 BEDROOM COMMERCIAL PROPERTY FOR RENT,Oniru Victoria Island Lagos,chrystal-abodes1, 3JTAR,False,False,False,5,0,0,25000000,2023-07-03,2023-08-09 00:00:00,Lagos
Well Maintained Mini Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,New Garage Gbagada Lagos,city-garden-real-estate-ltd, 2JTAR,False,False,False,3,2,3,1600000,2023-07-03,2023-08-10 00:00:00,Lagos
5 Bedroom Detached House With 2 Bedroom Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Shangisha Kosofe Ikosi Lagos,city-garden-real-estate-ltd, 1JTAR,True,False,False,3,3,4,2500000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Penthouse,4 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 2 Kosofe Ikosi Lagos,kenny-map-house-and-properties, 9JTAQ,True,False,False,4,4,5,8000000,2023-07-03,2023-07-31 00:00:00,Lagos
New 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Agidingbi Ikeja Lagos,kenny-map-house-and-properties, 7JTAQ,False,False,False,0,0,0,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
Newly Built 4 Bedroom Detached Duplex,COMMERCIAL PROPERTY FOR RENT,Akala Express Ibadan Oyo,kenny-map-house-and-properties, 3JTER,False,False,False,2,3,3,600000,2023-07-05,2023-07-27 00:00:00,Oyo
3 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,kenny-map-house-and-properties, 2JTER,False,False,False,4,4,4,600000,2023-07-05,2023-07-27 00:00:00,Oyo
2 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,sadam-abdullahi, 0JTER,False,False,False,3,3,3,600000,2023-07-04,2023-07-27 00:00:00,Oyo
4 Bedroom Bungalow,3 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,jonathan-juliet1, 8JTEQ,False,False,False,4,4,4,500000,2023-07-04,2023-07-27 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,6th Avenue Gwarinpa Abuja,future-pride-homes-and-properties-ltd, 3JTEP,True,False,False,5,6,0,2500000,2023-07-04,2023-08-09 00:00:00,Abuja
3 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Guzape Abuja,tos-property-services, 1JSVZ,False,False,False,0,0,0,8500000,2023-07-02,2023-08-09 00:00:00,Abuja
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,future-pride-homes-and-properties-ltd, 9JSVY,False,False,False,2,2,2,6000000,2023-07-02,2023-08-09 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,damdave-consults, 7JSVY,False,False,False,2,2,2,800000,2023-07-02,2023-07-31 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Yaba Lagos,future-pride-homes-and-properties-ltd, 3JSVY,False,False,False,2,0,0,1000000,2023-07-02,2023-08-08 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Governors Road Ikotun Igando Lagos,jilkson-investments-nig-ltd, 2JSVY,True,True,True,0,0,0,850000,2023-07-02,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Palmgroove Shomolu Lagos,mik-cobalt-consult, 0JSVY,False,False,False,2,0,0,1500000,2023-07-02,2023-08-09 00:00:00,Lagos
Mini Flat,FLAT / APARTMENT FOR RENT,Egbeda Alimosho Lagos,damdave-consults, 9JSVX,False,False,False,3,3,4,450000,2023-07-02,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Off Abule Egba Bus Stop Abule Egba Lagos,future-pride-homes-and-properties-ltd, 3JSVX,True,True,True,3,0,0,900000,2023-07-02,2023-07-31 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Abule Ijesha Yaba Lagos,future-pride-homes-and-properties-ltd, 2JSVX,False,False,False,0,0,0,1700000,2023-07-02,2023-08-09 00:00:00,Lagos
2 Acres Of Land,LAND FOR RENT,Opebi Ikeja Lagos,naija-choice-property, 1JSVX,False,False,False,2,2,2,1200000000,2023-07-02,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ijede Ikorodu Lagos,abimbola-dada, 2JSVW,False,False,False,1,1,1,700000,2023-07-02,2023-07-31 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,"Jeje Area, Apete Ibadan Oyo",jilkson-investments-nig-ltd, 7JSVV,False,True,True,1,1,1,100000,2023-07-02,2023-08-09 00:00:00,Oyo
Mini Flat Furnished,1 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Banana Island Ikoyi Lagos,group-bliss, 4JSVV,True,False,True,4,4,5,6500000,2023-07-02,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Ajayi Apata Off Shoprite, Sangotedo Ajah Lagos",joan-ama, 4JTAJ,True,True,True,4,4,5,3000000,2023-07-03,2023-08-09 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Old Ikoyi Lagos,best-choice-estate-agent, 9JTAG,False,False,False,2,2,2,20000000,2023-07-03,2023-08-09 00:00:00,Lagos
Furnished 4 Bedroom Terraced Duplex + Bq,4 BEDROOM HOUSE FOR RENT,"Onipanu, Ikorodu Road(ilupeju) Ilupeju Lagos",city-garden-real-estate-ltd, 5JTAG,False,False,False,3,3,4,900000,2023-07-03,2023-08-09 00:00:00,Lagos
A Fantastic 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Gra Ikota Lekki Lagos,househunters, 6JTAQ,True,True,False,4,4,5,4000000,2023-07-03,2023-08-28 00:00:00,Lagos
Mini Flat,FLAT / APARTMENT FOR RENT,Mangoro Ikeja Lagos,olu-ajao, 3JTAG,True,False,False,0,0,0,900000,2023-07-03,2023-07-28 00:00:00,Lagos
Luxury 4 Bedroom Duplex (corner Unit),4 BEDROOM HOUSE FOR RENT,"Dutse By Obasanjo, Kubwa Abuja",citymate-integrated, 5JTAF,False,False,False,0,0,0,400000,2023-07-03,2023-08-09 00:00:00,Abuja
A Room Self Contain,FLAT / APARTMENT FOR RENT,Ogudu Orike Ogudu Lagos,gift-properties, 1JTAF,True,False,False,4,5,5,4000000,2023-07-03,2023-07-31 00:00:00,Lagos
Newly Built 3 Bedroom Terraced Duplex + Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,"Good Will Estate, Berger Ojodu Lagos",future-pride-homes-and-properties-ltd, 8JTAE,True,False,False,0,0,0,800000,2023-07-03,2023-07-31 00:00:00,Lagos
Newly Built Mini Flat,FLAT / APARTMENT FOR RENT,"Gateway Estate, Magodo Gra Phase 1 Ojodu Lagos",degeniusxpropertyworld, 3JTAE,False,False,False,4,4,5,5000000,2023-07-03,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Millenuim Ups Gbagada Lagos,city-garden-real-estate-ltd, 2JTAE,False,False,False,3,3,4,4500000,2023-07-03,2023-07-31 00:00:00,Lagos
Luxury 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Goodwill Estate, Berger Ojodu Lagos",future-pride-homes-and-properties-ltd, 1JTAE,True,False,False,2,2,2,1200000,2023-07-03,2023-07-31 00:00:00,Lagos
New 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Mafoluku Oshodi Lagos,city-garden-real-estate-ltd, 9JTAD,False,False,False,1,0,0,400000,2023-07-03,2023-07-31 00:00:00,Lagos
Well Maintained Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Iyana Ipaja Lagos,abimbola, 1JSVV,False,False,True,3,3,3,700000,2023-07-02,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Ring Rd Ibadan Oyo,tee-kay-rea-estate-company, 8JSVU,False,False,False,2,2,2,650000,2023-07-02,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ijesha Surulere Lagos,andy-gods-time-ltd, 9JSVT,False,False,False,0,0,0,200000,2023-07-02,2023-08-09 00:00:00,Lagos
Shop Space,COMMERCIAL PROPERTY FOR RENT,Ligali Ayorinde Victoria Island Lagos,baystaraffordablehomes, 3JSVT,False,False,False,5,5,6,25000000,2023-07-02,2023-07-30 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Igbogbo Ikorodu Lagos,bashir3, 2JSVT,False,False,False,3,3,4,300000,2023-07-02,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Freedom Estate Igbogbo Ikorodu Lagos,paul-joseph-overhplus, 5JTAD,True,True,True,4,4,6,20000000,2023-07-03,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Gerald Road, Old Ikoyi Lagos",jmo-global, 4JTAD,False,True,False,4,4,5,4000000,2023-07-03,2023-08-09 00:00:00,Lagos
Spacious 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Orchid Road Lekki Lagos,degeniusxpropertyworld, 8JTAC,True,False,False,3,3,4,4500000,2023-07-03,2023-08-09 00:00:00,Lagos
Luxury 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Millenuim Ups Gbagada Lagos,grandview-integrated-link, 3JTAC,False,False,True,2,2,3,700000,2023-07-03,2023-07-28 00:00:00,Lagos
Exquisite 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Igbo Oluwo Estate, Jumofak Ikorodu Lagos",bashir3, 1JTAC,False,False,False,2,2,2,1200000,2023-07-03,2023-07-28 00:00:00,Lagos
Well Renovated 4 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Ibara Housing Estate Abeokuta Ogun,gadji-abiodun-emmanuel, 4JSVS,False,False,False,2,3,3,280000,2023-07-02,2023-08-09 00:00:00,Ogun
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Alagomeji Yaba Lagos,dabrela-link-concepts1, 1JSVS,False,False,False,2,3,3,2500000,2023-07-02,not updated,Lagos
Lovely Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Egbeda Alimosho Lagos,tee-kay-rea-estate-company, 7JSVR,False,False,False,2,2,2,700000,2023-07-02,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Idishin Ibadan Oyo,realtor-azeez, 9JSVP,True,False,False,4,3,3,600000,2023-07-02,2023-08-09 00:00:00,Oyo
2 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Sholuyi Estate, Gbagada Lagos",akakuruassociates, 4JTAB,False,False,False,3,3,3,2500000,2023-07-03,2023-08-09 00:00:00,Lagos
Decent 3 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,city-garden-real-estate-ltd, 0JTAB,False,False,False,2,0,0,2400000,2023-07-03,2023-07-31 00:00:00,Lagos
Unique 2 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Ifako Gbagada Gbagada Lagos,afeez-ahmed-(oworo)---tpa, 6JTAA,False,False,False,0,0,0,2500000,2023-07-03,2023-08-09 00:00:00,Lagos
"Very Spacious, Lovely And Modern 4 Bedroom Flat",COMMERCIAL PROPERTY FOR RENT,Garki 1 Abuja,city-view-digital-corporate-servces-nig-ltd, 9JSZZ,False,False,False,0,0,0,650000,2023-07-03,2023-07-28 00:00:00,Abuja
Office Space,2 BEDROOM FLAT / APARTMENT FOR RENT,Vgc Lekki Lagos,quolar-property, 7JSVP,True,True,False,2,2,3,2800000,2023-07-02,2023-08-09 00:00:00,Lagos
Brand New Mini Flat With Modern Finishings,FLAT / APARTMENT FOR RENT,"Alapere, Ketu Lagos",afeez-ahmed-(oworo)---tpa, 8JSZZ,False,False,False,0,0,0,700000,2023-07-03,2023-08-09 00:00:00,Lagos
Office Space Miniflat Multipurpose Use On Demurin Road,FLAT / APARTMENT FOR RENT,"Alapere, Ketu Lagos",afeez-ahmed-(oworo)---tpa, 6JSZZ,False,False,False,0,0,0,400000,2023-07-03,2023-08-09 00:00:00,Lagos
"3 Bedroom Flat With Modern Finishings, At Gbagada",FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,alexander-favour, 3JSZZ,False,False,False,0,0,0,2000000,2023-07-03,2023-08-09 00:00:00,Lagos
Spacious 2 Bedroom Flat,HOUSE FOR RENT,"Ologolo Estate, Lekki Lagos",afeez-ahmed-(oworo)---tpa, 1JSZW,False,False,False,0,0,0,2400000,2023-07-03,2023-07-28 00:00:00,Lagos
Mini Flat,FLAT / APARTMENT FOR RENT,Ogudu Orike Ogudu Lagos,ile-eru-bestway-properties-global-consultants, 9JSZV,False,False,False,0,0,0,700000,2023-07-03,2023-08-09 00:00:00,Lagos
Mini Flat,FLAT / APARTMENT FOR RENT,Idimu Ikotun Igando Lagos,alexander-favour, 5JSZV,False,False,False,0,0,0,650000,2023-07-03,2023-08-09 00:00:00,Lagos
One Room Self Contain,FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,tony6, 0JSZV,False,False,False,2,3,3,900000,2023-07-03,2023-07-28 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Command, Ipaja Road Ipaja Lagos",realtor-azeez, 7JSZU,True,True,True,3,3,3,700000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Duplex,3 BEDROOM HOUSE FOR RENT,"Ibara Housing Estate, Abeokuta Ogun",afeez-ahmed-(oworo)---tpa, 1JSZU,False,True,False,0,0,0,1500000,2023-07-03,2023-07-28 00:00:00,Ogun
Newly Built 4 Bedroom Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 2 Kosofe Ikosi Lagos,afeez-ahmed-(oworo)---tpa, 8JSZY,False,False,False,0,0,0,8000000,2023-07-03,2023-08-09 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,Ketu Lagos,afeez-ahmed-(oworo)---tpa, 4JSZY,False,False,False,0,0,0,450000,2023-07-03,2023-08-09 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,Akoka Yaba Lagos,afeez-ahmed-(oworo)---tpa, 2JSZY,False,False,False,2,3,3,550000,2023-07-03,2023-08-09 00:00:00,Lagos
"Brandnew 2bedroomflat All Rooms Ensuite, 2 Tenants",2 BEDROOM FLAT / APARTMENT FOR RENT,"Off Igboho Street, Ogudu Orioke, Ogudu Lagos Ogudu Orike Ogudu Lagos",west-coast-multi-concept-international-services, 1JSZY,True,True,False,4,4,5,1500000,2023-07-03,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Adeola Odeku Victoria Island Lagos,realtor-azeez, 8JSZX,True,False,False,4,3,3,25000000,2023-07-03,2023-08-09 00:00:00,Lagos
Newly Built 4 Bedroom Bungalow,4 BEDROOM HOUSE FOR RENT,"Isewo Alafia, Obada, Ewekoro Abeokuta Ogun",gudness-reality-ventures10, 4JSZX,False,False,False,0,0,0,700000,2023-07-03,2023-07-28 00:00:00,Ogun
Self Contain,FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,city-garden-real-estate-ltd, 3JSZX,False,True,True,4,4,5,750000,2023-07-03,2023-08-09 00:00:00,Lagos
Furnished 4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Phase 1, Lekki Lagos",gudness-reality-ventures10, 0JSZX,False,False,False,2,2,2,11000000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,akakuruassociates, 8JSZW,False,False,False,4,4,5,1700000,2023-07-03,2023-08-09 00:00:00,Lagos
A Room Self Contain,FLAT / APARTMENT FOR RENT,"Oworoshonki, Kosofe Ikosi Lagos",realtor-azeez, 0JSZU,True,False,False,2,2,2,400000,2023-07-03,2023-08-09 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,"Gbonagun,odo Eran, Obantoko, Abeokuta Abeokuta Ogun",jonathan-juliet1, 5JSZT,True,False,False,2,0,0,450000,2023-07-03,2023-07-28 00:00:00,Ogun
Sharp 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Thomas Estate Ajah Lagos,afeez-ahmed-(oworo)---tpa, 1JSZT,False,False,False,0,0,0,1800000,2023-07-03,2023-08-09 00:00:00,Lagos
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Kingscourt Estate,mbora Nbora Abuja",gudness-reality-ventures10, 1JSZS,False,False,False,3,3,3,1500000,2023-07-03,2023-08-09 00:00:00,Abuja
Relatively Clean Mini Flat Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,gift-properties, 7JSZW,True,False,False,3,4,4,2700000,2023-07-03,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Medina Gbagada Lagos,gudness-reality-ventures10, 5JSZW,False,False,False,0,0,0,4500000,2023-07-03,2023-07-31 00:00:00,Lagos
Newly Built 3 & 4 Bedroom Terraced Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Ikota Lekki Lagos,city-garden-real-estate-ltd, 2JSZW,False,False,False,1,0,0,900000,2023-07-03,2023-08-09 00:00:00,Lagos
Self Contain,FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,future-pride-homes-and-properties-ltd, 2JSYN,False,False,False,3,3,3,2200000,2023-07-03,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Ifako Ogba Ogba Lagos,purple-ribbon-properties, 6JSYM,False,False,False,2,0,0,1000000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Pedro Road Shomolu Lagos,royalpropertykonsult, 4JSYM,False,False,False,2,2,3,1300000,2023-07-03,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,city-garden-real-estate-ltd, 0JSYM,False,False,False,3,0,0,3000000,2023-07-03,2023-08-09 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,daniel-uche-properties, 9JSYL,True,True,False,4,4,5,3500000,2023-07-03,2023-07-31 00:00:00,Lagos
4 Bedroom Semi Detached Duplex With 24hrs Light,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,royalpropertykonsult, 7JSYL,False,False,False,3,3,4,5000000,2023-07-03,2023-08-09 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,fesgomar-integrated-services, 5JSYL,False,False,False,3,3,4,3300000,2023-07-03,2023-08-09 00:00:00,Lagos
Executive 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeniyi Jones Ikeja Lagos,oputa-jay-apartments, 4JSYL,False,False,False,1,1,0,6000000,2023-07-03,2023-07-31 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Bariga Lagos,joshdan-realtors1, 7JSZR,False,False,False,4,0,0,900000,2023-07-03,2023-08-09 00:00:00,Lagos
4 Bedroom Terraced House,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,jonathan-juliet1, 3JSZR,False,False,False,2,0,0,4500000,2023-07-03,2023-08-09 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Thomas Estate Ajah Lagos,city-garden-real-estate-ltd, 8JSZQ,False,False,False,4,4,5,1400000,2023-07-03,2023-07-31 00:00:00,Lagos
Magnificent 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,purple-ribbon-properties, 1JSZQ,False,False,False,2,0,0,12000000,2023-07-03,2023-07-31 00:00:00,Lagos
Beautiful Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,royalpropertykonsult, 8JSYK,False,False,False,4,4,5,2700000,2023-07-03,2023-08-09 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,purple-ribbon-properties, 7JSYK,False,False,False,2,0,0,6000000,2023-07-03,2023-08-09 00:00:00,Lagos
