title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
Tastefully Furnished 4 Bedroom Maisonette For Rent!!!,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,ebuka-of-lagos-plc1, 5JYPV,True,False,True,4,4,5,14000000,2023-08-12,2023-08-12,Lagos
Selcon,1 BEDROOM FLAT / APARTMENT FOR RENT,Lbs Off Lekki Epe Expressway Ajah Lagos,christian-onichakwe, 8JYPU,False,False,False,1,1,1,600000,2023-08-12,2023-08-12,Lagos
Newly Built 3 Bedrooms Terrace Duplex With Bq,3 BEDROOM HOUSE FOR RENT,Abraham Adesanya Estate Ajah Lagos,christian-onichakwe, 3JYPS,True,True,False,3,3,4,4000000,2023-08-12,2023-08-12,Lagos
Miniflat Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Sweet Sensation Side Alagomeji Yaba Lagos,christyworldcom-ltd-rc7018645, 0JYPS,True,False,False,1,1,1,1500000,2023-08-12,,Lagos
Boy Quarter Room Self Contain,FLAT / APARTMENT FOR RENT,S P G Ologolo Lekki Lagos,alexander-favour, 7JYPR,False,False,False,0,0,0,400000,2023-08-12,2023-08-13,Lagos
One Room Self Contain Share Apartment,FLAT / APARTMENT FOR RENT,S P G Ologolo Lekki Lagos,alexander-favour, 2JYPR,False,False,False,0,0,0,650000,2023-08-12,2023-08-13,Lagos
Brand New Spacious 2bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Urban Prime Abraham Adesanya Estate Ajah Lagos,edumicheal-miriam-egondu1, 1JYPR,False,False,False,1,1,2,1500000,2023-08-12,2023-08-13,Lagos
Spacious One Room Self Contain Share Apartment,FLAT / APARTMENT FOR RENT,Chevy View Estates Chevron Lekki Lagos,alexander-favour, 9JYPQ,False,False,False,0,0,0,1000000,2023-08-12,2023-08-13,Lagos
Newly Built 2 Bedroom Terraced Duplex,2 BEDROOM HOUSE FOR RENT,Abijo Ajah Lagos,sunday-bassey, 6JYPQ,True,True,False,4,4,5,1800000,2023-08-12,,Lagos
Spacious Self Contained Room,FLAT / APARTMENT FOR RENT,Abijo Ajah Lagos,cwre-ltd, 5JYPQ,False,False,False,3,3,4,400000,2023-08-12,,Lagos
Spacious 3 Bedroom Flat With Ample Parking Space,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,bunmi-awoyemi, 0JYPQ,False,False,False,2,2,3,5000000,2023-08-12,,Lagos
2 Bedroom Flat Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Odo Ona Kekere Odo Ona Ibadan Oyo,cwre-ltd, 9JYPP,False,False,False,4,4,5,250000,2023-08-12,,Oyo
Spacious 4 Bedroom Apartment With Parking Space,4 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,sunday-bassey, 8JYPP,False,True,True,4,4,5,8000000,2023-08-12,,Lagos
Furnished 4 Bedroom Terraced Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Lekki Conservation Center Lekki Lagos,grandview-integrated-link, 7JYPP,False,False,False,1,1,1,6000000,2023-08-12,2023-08-13,Lagos
3 Bedroom Detached Duplex,HOUSE FOR RENT,Ring Rd Ibadan Oyo,cwre-ltd, 6JYPP,False,False,False,2,2,3,4000000,2023-08-12,,Oyo
3 Bedroom Terraced Duplex,3 BEDROOM HOUSE FOR RENT,"Ilaje Road, Bariga Shomolu Lagos",grandview-integrated-link, 5JYPP,False,False,False,0,0,0,400000,2023-08-12,2023-08-13,Lagos
Standard Room Self Contained,FLAT / APARTMENT FOR RENT,Harris Drive Vgc Lekki Lagos,richardhomesandproperties, 4JYPP,True,True,False,4,4,5,3500000,2023-08-12,,Lagos
4 Bedroom Terrace Duplex For Rent,4 BEDROOM HOUSE FOR RENT,Somolu Fola Agoro Yaba Lagos,stephen-ogweh, 3JYPP,False,False,False,0,0,0,300000,2023-08-12,,Lagos
Shop,COMMERCIAL PROPERTY FOR RENT,Osapa London Lekki Lagos,daniel-uche-properties, 2JYPP,True,True,True,1,1,1,2000000,2023-08-12,,Lagos
Fully Furnished Studio Available For 9 Months,1 BEDROOM FLAT / APARTMENT FOR RENT,Somolu Fola Agoro Yaba Lagos,alvinacle_properties, 1JYPP,False,False,False,3,3,4,250000,2023-08-12,,Lagos
A Newly Built 4 Bedroom Terrace,HOUSE FOR RENT,Gaduwa Abuja,best-choice-estate-agent, 9JYPN,True,True,False,0,0,0,7000000,2023-08-12,,Abuja
3 Bedroom Terrace Building With Adjoined Bq Ikeja,3 BEDROOM FLAT / APARTMENT FOR RENT,Gra Ikeja Gra Ikeja Lagos,best-choice-estate-agent, 8JYPN,True,False,False,3,6,6,30000000,2023-08-12,2023-08-13,Lagos
3 Bedroom Terrace Building With Adjoined Bq Ikeja,3 BEDROOM FLAT / APARTMENT FOR RENT,Gra Ikeja Gra Ikeja Lagos,stephen-ogweh, 7JYPN,True,False,False,3,6,6,30000000,2023-08-12,,Lagos
Spacious Shop,COMMERCIAL PROPERTY FOR RENT,Morocco Fola Agoro Yaba Lagos,vic-tobore-properties, 6JYPN,False,False,False,0,0,0,500000,2023-08-12,,Lagos
Lovely 4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Gilbert Odion Thomas Estate Ajah Lagos,action-properties, 5JYPN,False,False,False,4,5,5,38000000,2023-08-12,2023-08-12,Lagos
Standard 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Durumi Durumi Abuja,fesgomar-integrated-services, 4JYPN,False,False,False,4,4,5,55000000,2023-08-12,,Abuja
Luxury Self Contained Room,4 BEDROOM HOUSE FOR RENT,Lekki Phase 1 Lekki Lagos,cwre-ltd, 3JYPN,True,True,False,4,4,5,10000000,2023-08-12,,Lagos
Brand New 4 Bedroom Maisonette With Bq,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Mobil Road, By Fire Service Station Lekki Scheme 2 Ajah Lagos",misojeun-nutin, 9JYPM,True,True,False,1,1,2,1000000,2023-08-12,2023-08-13,Lagos
A Standard Room And Parlor,3 BEDROOM FLAT / APARTMENT FOR RENT,Orchid Road Lekki Lagos,fams-evergreen-services, 8JYPM,False,False,False,3,0,0,2000000,2023-08-12,2023-08-13,Lagos
1/2/3 Bedroom Apartment,4 BEDROOM HOUSE FOR RENT,Parkview Estate Ikoyi Lagos,unlock-real-estate, 5JYPM,True,True,False,4,4,5,14000000,2023-08-12,,Lagos
Massive 4 Bedroom Massionette,FLAT / APARTMENT FOR RENT,Estate Badore Ajah Lagos,abiodun-adebisi1, 8JYEY,True,False,False,0,1,1,700000,2023-08-12,2023-08-12,Lagos
Furnished 4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Phase 2 Gbagada Lagos,peec-real-estate-consult, 1JYPM,True,True,True,3,3,4,6000000,2023-08-12,2023-08-12,Lagos
Newly Built Furnished 3 Bedroom Duplex,3 BEDROOM HOUSE FOR RENT,Phase 2 Gbagada Lagos,e-propertyng, 0JYPM,True,True,True,2,3,3,5000000,2023-08-12,2023-08-12,Lagos
Newly Built Spacious 2 Bed Room Flat,2 BEDROOM HOUSE FOR RENT,Ogudu Ori Oke Ogudu Orike Ogudu Lagos,sabs-asset-limited, 9JYPL,True,False,False,4,4,5,1800000,2023-08-12,,Lagos
4 Bedroom Fully Detached Duplex,4 BEDROOM FLAT / APARTMENT FOR RENT,Asokoro Abuja,ade-adekunle-an-associate, 8JYPL,False,False,False,3,2,2,13000000,2023-08-12,2023-08-12,Abuja
Renovated 3bedrom Office Space At Herbert Maculley Way,3 BEDROOM HOUSE FOR RENT,Herbert Maculley Way Adekunle Adekunle Yaba Lagos,mando-properties, 7JYPL,False,False,False,3,3,4,2000000,2023-08-12,2023-08-12,Lagos
4 Bedroom Terrace Duplex With Bq In A Seren Estate,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,apartmentguys, 4JYNS,False,False,False,4,4,5,7000000,2023-08-12,2023-08-12,Lagos
4 Bedroom Terrace Duplex With Bq In A Secured Estate,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,baystaraffordablehomes, 2JYNS,True,False,False,2,2,3,7000000,2023-08-12,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Ekoro Road, Meiran Abule Egba Lagos",brimstone-property-consult, 0JYLD,False,False,False,2,0,0,500000,2023-08-11,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Gbagada Lagos,royalpropertykonsult, 4JYLC,False,False,False,4,4,5,1500000,2023-08-11,2023-08-12,Lagos
4 Bedroom Semi Detached Duplex In A Seren Environment,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,royalpropertykonsult, 1JYNS,True,False,False,3,3,4,4500000,2023-08-12,2023-08-12,Lagos
"3 Bedroom Apartment With Bq, Pool And Gym",3 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,austelright-co, 9JYNR,False,True,False,4,4,5,7000000,2023-08-12,2023-08-12,Lagos
A Very Good Serviced 4bedroom Terrace Duplex With 1bq,4 BEDROOM HOUSE FOR RENT,Lifecamp District Life Camp Abuja,austelright-co, 7JYNR,False,True,False,3,3,4,6000000,2023-08-12,,Abuja
A Very Good Spacious 3bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Katampe Main Abuja,austelright-co, 6JYNR,False,False,False,4,4,5,2500000,2023-08-12,,Abuja
A Very Good Spacious 4bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Gwarinpa Extension (karasana District) Gwarinpa Abuja,purple-ribbon-properties, 4JYNR,False,False,False,2,0,0,4000000,2023-08-12,,Abuja
A Brand New Serviced 4bedroom Terrace Duplex With 1bq,4 BEDROOM HOUSE FOR RENT,Jahi District Jahi Abuja,purple-ribbon-properties, 0JYLC,False,False,False,1,0,0,500000,2023-08-11,2023-08-12,Abuja
Executive 4 Bedroom Fully Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,purple-ribbon-properties, 6JYLB,False,False,False,3,0,0,700000,2023-08-11,2023-08-12,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,"Council Bus Stop, Lasu Rd Ikotun Igando Lagos",purple-ribbon-properties, 4JYLB,False,False,False,2,0,0,800000,2023-08-11,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Egbeda Alimosho Lagos,austelright-co, 9JYNQ,True,True,False,4,4,5,13000000,2023-08-12,,Lagos
A Brand New 4bedroom Semi Detached Duplex + 1bq,4 BEDROOM HOUSE FOR RENT,Katampe Extension District (diplomatic Zone) Katampe Ext Abuja,austelright-co, 6JYNQ,True,False,False,4,4,5,10000000,2023-08-12,,Abuja
A Well Finished Brand New 3bedroom Flat,4 BEDROOM FLAT / APARTMENT FOR RENT,Lifecamp District Life Camp Abuja,austelright-co, 3JYNQ,True,False,False,4,3,4,2500000,2023-08-12,,Abuja
Spacious 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Katampe Katampe Main Abuja,oputa-jay-apartments, 6JYNP,False,True,False,3,3,0,3000000,2023-08-12,,Abuja
Renovated Mini Flat Dn/a,1 BEDROOM HOUSE FOR RENT,Badore Ajah Lagos,layoramb-ventures, 7JYNN,False,False,False,1,1,1,550000,2023-08-12,2023-08-13,Lagos
Well Maintained 2 Bedroom Apartments,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,sacrealty, 1JYNN,False,True,False,2,2,3,5500000,2023-08-12,,Lagos
Tastefully Newly Standard Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Nnpc Canoe Area Ajao Estate Isolo Lagos,excel-express-properties, 1JYNM,True,False,False,1,2,2,700000,2023-08-12,,Lagos
A Luxury Furnished Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Maitama Abuja,paul-nyoyoh1, 6JYNL,False,True,True,2,2,2,7000000,2023-08-12,,Abuja
4 Bedroom Fully Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Mojisola Onikoyi Estate Ikoyi Lagos,best-idea-realty1, 9JYNH,True,False,False,4,4,5,25000000,2023-08-11,2023-08-12,Lagos
Serviced Room And Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Megamound Extension Bay Nest Lekki Phase 2 Lekki Lagos,pcl-homes, 7JYNF,True,True,False,1,1,1,2000000,2023-08-11,2023-08-12,Lagos
Spacious Studio Apartment With 24hrs Power,1 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,daniel-uche-properties, 9JYHR,True,True,False,1,1,1,1600000,2023-08-10,2023-08-12,Lagos
"Mini Flat At Oke Aro, Iju Ishaga, Lagos",1 BEDROOM FLAT / APARTMENT FOR RENT,"Deji Aina Street, Aro Lambo, Oke Aro Iju Lagos",adedeji-aina, 6JYHR,False,False,False,1,1,1,280000,2023-08-10,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Iju Lagos,adedeji-aina, 1JYHN,False,False,False,2,2,2,400000,2023-08-10,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Isheri North Ojodu Lagos,adedeji-aina, 4JYHL,False,False,False,2,2,3,1500000,2023-08-10,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Akala Express Ibadan Oyo,best-choice-consulting, 0JYLW,False,False,False,2,0,0,450000,2023-08-11,2023-08-12,Oyo
Modern Hostel,10 BEDROOM FLAT / APARTMENT FOR RENT,Poly Apete Ibadan Oyo,rb-estatemgtrealtorsng, 6JYLV,True,True,True,4,4,5,180000,2023-08-11,2023-08-12,Oyo
3 Bedroom Bungalow,3 BEDROOM FLAT / APARTMENT FOR RENT,American Quarters Ibadan Oyo,olalekan-graceman, 7JYLU,False,False,False,3,3,3,750000,2023-08-11,2023-08-12,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeoyo Road Ibadan Oyo,akakuruassociates, 5JYLU,False,False,False,2,2,3,500000,2023-08-11,2023-08-12,Oyo
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oluyole Estate Ibadan Oyo,future-pride-homes-and-properties-ltd, 2JYLU,False,False,False,2,2,2,750000,2023-08-11,2023-08-12,Oyo
4 Bedroom Detached Bungalow With A Penthouse,4 BEDROOM HOUSE FOR RENT,Gra Alalubosa Ibadan Oyo,future-pride-homes-and-properties-ltd, 5JYLS,False,False,False,0,0,0,1200000,2023-08-11,2023-08-12,Oyo
3 Bedroom Apartment+ Bq,2 BEDROOM HOUSE FOR RENT,Akala Express Ibadan Oyo,davidproperty, 7JYJU,True,True,True,3,3,4,550000,2023-08-10,2023-08-12,Oyo
Newly Built 4 Bedroom Detached Duplex,FLAT / APARTMENT FOR RENT,Victoria Bay Estate Orchid Road Eleganza Bustop Lekki Lagos Lekki Lagos,kenny-map-house-and-properties, 4JYJF,False,True,False,2,2,3,450000,2023-08-10,2023-08-12,Lagos
Renovated 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Garki 2 Garki 2 Abuja,adedeji-aina, 0JYKA,False,False,False,1,1,2,1200000,2023-08-11,2023-08-12,Abuja
Beautifully Furnished One Room In A Strategic Location,1 BEDROOM FLAT / APARTMENT FOR RENT,Ifako Gbagada Gbagada Lagos,prince-ademola-osinuga, 4JYJZ,False,False,False,2,2,3,1300000,2023-08-11,2023-08-12,Lagos
4 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oyegunwa Close By Temple Bus Stop Bariga Lagos,first-homes-and-properties, 3JYBW,True,False,True,4,4,5,11000000,2023-08-09,2023-08-12,Lagos
2 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Off Admiralty Lekki Lagos,olajide-hassan, 2JYBW,False,True,False,3,0,4,2000000,2023-08-09,2023-08-12,Lagos
4 Bedroom Duplex,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,glory-to-glory-property, 4JYBV,False,False,True,2,3,3,300000,2023-08-09,2023-08-12,Lagos
3 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Iyana Ipaja Ipaja Lagos,purple-ribbon-properties, 2JYBV,False,False,False,2,0,0,600000,2023-08-09,2023-08-12,Lagos
4 Bedroom Terrace Duplex,2 BEDROOM FLAT / APARTMENT FOR RENT,Ebute Ikorodu Lagos,olajide-hassan, 5JYBU,False,False,False,3,0,4,1500000,2023-08-09,2023-08-12,Lagos
2 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Jahi Abuja,layoramb-ventures1, 2JYBU,False,False,True,3,3,4,800000,2023-08-09,2023-08-12,Abuja
2 Bedroom Apartment With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Old Ikoyi Lagos,citymate-integrated, 1JYHJ,False,False,False,4,5,5,450000,2023-08-10,2023-08-12,Lagos
Decent 3 Bedroom Flat,COMMERCIAL PROPERTY FOR RENT,Opebi Ikeja Lagos,city-garden-real-estate-ltd, 9JYBT,False,False,False,2,2,3,500000,2023-08-09,2023-08-12,Lagos
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Apo Abuja,unlock-real-estate, 9JYBS,True,False,False,3,4,4,6500000,2023-08-09,2023-08-12,Abuja
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Evergreen Estate, Aboru Ipaja Lagos",sanrealtor, 7JYBS,False,False,False,4,4,4,600000,2023-08-09,2023-08-12,Lagos
5 Units Of 3 Bedroom Flats,3 BEDROOM FLAT / APARTMENT FOR RENT,"Osolo Estate, By Jolasco Bus Stop Via Tipper Garage Akute, Yakoyo Alagbole Ojodu Lagos",cabota-property-management-limited, 1JYHA,False,False,True,1,1,2,400000,2023-08-10,2023-08-12,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Heritage Estate, Aboru, Iyana Ipaja Lagos",fesgomar-integrated-services, 2JYGX,False,False,False,0,0,0,1000000,2023-08-10,2023-08-12,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Ikola, Command Ipaja Lagos",460, 6JYGW,True,True,False,5,5,6,500000,2023-08-10,2023-08-12,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,dervy-property-consult, 1JYBS,True,False,False,1,1,2,7000000,2023-08-09,2023-08-12,Lagos
Newly Built 3 Bedrooms Flat At Iju Ishaga Toyin,3 BEDROOM FLAT / APARTMENT FOR RENT,Toyin White House Estate Iju Ishaga Agege Lagos,e-propertyng, 6JYPB,True,False,False,0,0,0,1000000,2023-08-12,,Lagos
Newly Built Single Room Selfcontain,FLAT / APARTMENT FOR RENT,Oke Koto Agege Lagos,abray-estates-management, 5JYPB,False,False,False,3,3,3,400000,2023-08-12,2023-08-13,Lagos
4 Bedroom Flat,4 BEDROOM HOUSE FOR RENT,Nike Art Gallery Road Ikate Lekki Lagos,jien, 4JYPB,True,True,False,0,0,0,1400000,2023-08-12,2023-08-13,Lagos
Lovely Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Tejumola Estate Egbeda Alimosho Lagos,favour-properties-group, 3JYPB,False,False,False,2,0,0,900000,2023-08-12,,Lagos
2bed At Tejumola Estate Egbeda 900k Per Annum,2 BEDROOM HOUSE FOR RENT,"Collindale Estate, Off National Stadium Surulere Lagos",fams-evergreen-services, 2JYPB,False,False,False,4,0,0,3500000,2023-08-12,2023-08-13,Lagos
4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Oke Koto Agege Lagos,pheel-ok-homes-and-properties, 0JYPB,True,False,False,1,1,1,600000,2023-08-12,2023-08-13,Lagos
Executive Miniflat With Pop,1 BEDROOM FLAT / APARTMENT FOR RENT,College Road Ifako Ogba Ogba Lagos,favour-properties-group, 8JYPA,False,False,False,2,3,0,1500000,2023-08-12,2023-08-12,Lagos
2bed New House Inside College *1.5m*,2 BEDROOM HOUSE FOR RENT,Mowe Obafemi Owode Ogun,alexandra-property-s, 6JYPA,True,False,False,4,4,5,1500000,2023-08-12,2023-08-13,Ogun
4bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Berger Berger Ojodu Lagos,favour-properties-group, 4JYPA,False,False,False,2,0,0,1600000,2023-08-12,2023-08-12,Lagos
2 Bed Flat Up N Down At Ojodu Berger 1.6m,2 BEDROOM HOUSE FOR RENT,Soluyi Soluyi Gbagada Lagos,kingdomfirmproperties, 3JYPA,True,True,False,3,3,4,3000000,2023-08-12,,Lagos
Newly Built 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Epe Expressway Awoyaya Ajah Lagos,brickbarnservices, 0JYPA,False,False,False,2,2,2,500000,2023-08-12,2023-08-13,Lagos
A Spacious 2 Bedroom Flat Available For Rent,2 BEDROOM HOUSE FOR RENT,Phase 1 Lekki Phase 1 Lekki Lagos,jien, 9JYNZ,True,True,False,1,1,1,2500000,2023-08-12,2023-08-13,Lagos
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,aldives-court, 8JYNZ,True,True,True,3,3,4,2600000,2023-08-12,2023-08-13,Lagos
Newly Built Three Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Banana Island Ikoyi Lagos,jilkson-investments-nig-ltd, 7JYNZ,True,False,False,0,0,0,20000000,2023-08-12,,Lagos
2 Units Of 3 Bedroom Flat At Banana Island Ikoyi Lagos,HOUSE FOR RENT,Seaside Estate Badore Ajah Lagos,esquisite-land-and-homes, 6JYNZ,False,False,False,1,1,1,650000,2023-08-12,2023-08-13,Lagos
Well Maintained Mini Flat Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Muritala Bustop, New Garage Gbagada Lagos",grandview-integrated-link, 4JYNZ,True,False,False,1,1,1,500000,2023-08-12,2023-08-13,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Aknowonjo Lagos Akowonjo Alimosho Lagos,jilkson-investments-nig-ltd, 2JYNZ,False,False,False,0,0,0,3000000,2023-08-12,,Lagos
Semi Detached 4 Bedroom Flat To Let At Aknowonjo Lagos,HOUSE FOR RENT,Alagomeji Alagomeji Yaba Lagos,kingdomfirmproperties, 1JYNZ,True,False,False,2,2,3,2500000,2023-08-12,,Lagos
Newly Built 2 Bedroom,2 BEDROOM FLAT / APARTMENT FOR RENT,Extention Oniru Victoria Island Lagos,west-coast-multi-concept-international-services, 9JYNY,True,False,False,5,5,6,9000000,2023-08-12,2023-08-12,Lagos
Brand New 4 Bedroom Semi Detached Duplex With Bq,5 BEDROOM HOUSE FOR RENT,"Bobby Olofa, Akala Estate Akobo Ibadan Oyo",adegoroye-aa, 7JYNY,True,False,False,3,3,4,1500000,2023-08-12,2023-08-13,Oyo
Brand Newly Built 3 Spacious 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Dieolu Estate Victoria Island Lagos,el-loeva-nig-ltd, 6JYNY,True,True,False,3,3,3,7000000,2023-08-12,2023-08-13,Lagos
Luxury Built 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Hopeville Estate Sangotedo Ajah Lagos,brimstone-property-consult, 5JYNY,True,False,True,2,3,3,2000000,2023-08-12,,Lagos
Newly Built Standard 2bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ayodele Okeowo Soluyi Gbagada Lagos,kingdomfirmproperties, 3JYNY,True,False,False,4,4,5,4500000,2023-08-12,,Lagos
Decent 4 Bedrooms Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ayodele Okeowo Soluyi Gbagada Lagos,kingdomfirmproperties, 2JYNY,True,False,False,4,4,5,4500000,2023-08-12,,Lagos
Decent 4 Bedrooms Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ayodele Okeowo Soluyi Gbagada Lagos,kingdomfirmproperties, 1JYNY,True,False,False,4,4,5,4500000,2023-08-12,,Lagos
Decent 4 Bedrooms Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,"Nest Bay Estate, Megamound Extension Ikota Lekki Lagos",el-loeva-nig-ltd, 0JYNY,True,True,False,1,1,2,2000000,2023-08-12,2023-08-13,Lagos
Luxury Built And Fully Serviced Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Medina Estate Medina Gbagada Lagos,kingdomfirmproperties, 9JYNX,False,False,False,0,0,0,4500000,2023-08-12,,Lagos
"5 Bedrooms Semi Detached Duplex With Family Lounge,",HOUSE FOR RENT,Lekki Palm City Estate Ajah Lagos,brimstone-property-consult, 8JYNX,False,True,True,1,2,2,1500000,2023-08-12,,Lagos
Brand New Standard Fitted Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,1004 Estate 1004 Victoria Island Lagos,househunters, 5JYNX,False,True,True,1,1,2,4500000,2023-08-12,2023-08-13,Lagos
Furnished Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,1004 Estate 1004 Victoria Island Lagos,househunters, 4JYNX,False,True,True,1,1,1,4000000,2023-08-12,2023-08-13,Lagos
Furnished Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Abijo Ajah Lagos,ti-properties, 3JYNX,True,False,False,4,5,5,1700000,2023-08-12,,Lagos
Newly Built 4bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Ikoyi Ikoyi Lagos,distinct-pragmatic-limited, 2JYNX,False,False,False,0,0,0,7000000,2023-08-12,,Lagos
Newly Built 4 Units Of 3 Bedroom Flat With Bq,HOUSE FOR RENT,Julie Estate Oregun Ikeja Lagos,godson-homes, 1JYNX,False,False,False,3,2,3,2000000,2023-08-12,2023-08-13,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,ti-properties, 0JYNX,True,False,False,2,3,3,1500000,2023-08-12,,Lagos
Tastefully Finished 2bedroom Flats,2 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,awobifa, 5JYNW,False,False,False,1,1,2,700000,2023-08-12,,Lagos
Lovely Mini Flat Is Out For Rent At Off Allen,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,conault, 2JYNW,False,False,False,2,2,3,3500000,2023-08-12,,Lagos
Serviced 2 Bedroom Apartment With Fitted Kitchen,2 BEDROOM FLAT / APARTMENT FOR RENT,Estate Adeniyi Jones Ikeja Lagos,awobifa, 0JYNW,True,False,False,3,3,4,4500000,2023-08-12,,Lagos
4 Bedroom Terrace Duplex With Bq,3 BEDROOM HOUSE FOR RENT,Estate Opebi Ikeja Lagos,awobifa, 4JYNV,False,False,False,5,5,5,5000000,2023-08-12,,Lagos
Super Spacious 5 Bedroom Duplex In Opebi,5 BEDROOM HOUSE FOR RENT,Sangotedo Ajah Lagos,edumicheal-miriam-egondu1, 2JYNV,False,False,False,2,2,3,2000000,2023-08-12,2023-08-13,Lagos
Bran New Luxurious 2bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Urban Prime Abraham Adesanya Estate Ajah Lagos,edumicheal-miriam-egondu1, 0JYNV,False,False,False,2,2,3,2500000,2023-08-12,2023-08-13,Lagos
Spacious 2bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,conault, 8JYNU,False,False,False,3,3,4,6000000,2023-08-12,,Lagos
