title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Street Garki 1 Abuja,city-view-digital-corporate-servces-nig-ltd, 7JVNK,False,False,False,2,2,2,1300000,2023-07-21,2023-07-28 00:00:00,Abuja
Decent Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,thykop-real-estate-management, 6JVNK,False,False,False,1,1,1,600000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Lekki Lagos,danadel-solutions, 4JVNK,False,False,False,2,2,3,4000000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Katampe Ext Abuja,onups-daniel, 3JVNK,True,True,False,2,2,3,3000000,2023-07-21,2023-07-27 00:00:00,Abuja
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,sunday-bassey, 1JVNK,True,True,False,3,3,4,11000000,2023-07-21,2023-07-28 00:00:00,Lagos
Modern Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Goodluck Street, Ogudu Orioke Ogudu Lagos",afeez-ahmed-(oworo)---tpa, 8JVNJ,True,False,False,1,1,1,650000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Built 1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Awoyaya Ajah Lagos,brickbarnservices, 7JVNJ,True,False,False,1,1,2,750000,2023-07-21,2023-07-28 00:00:00,Lagos
Spacious Room Self Contain,FLAT / APARTMENT FOR RENT,Alapere Kosofe Ikosi Lagos,afeez-ahmed-(oworo)---tpa, 6JVNJ,False,False,False,0,0,0,350000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,naija-market-global-ltd, 3JVNJ,False,False,False,2,2,3,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Charlie Boy Area Gwarinpa Abuja,maximuspropertyltd, 2JVNJ,False,False,False,3,0,4,2700000,2023-07-21,2023-07-28 00:00:00,Abuja
4 Bedroom Semi Detached Duplex,5 BEDROOM HOUSE FOR RENT,Maitama Abuja,ojoma-donald, 8JVNH,False,False,False,5,5,5,14500000,2023-07-21,2023-07-27 00:00:00,Abuja
Luxury 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,nene-samuel-ukiwo, 7JVNH,True,False,False,3,3,4,2000000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,best-idea-realty1, 6JVNH,True,False,False,3,3,4,11000000,2023-07-21,2023-08-02 00:00:00,Lagos
Newly Built Serviced 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,nene-samuel-ukiwo, 5JVNH,True,True,False,2,2,3,3500000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,isimale-fagbo, 3JVNH,True,True,False,2,2,3,1200000,2023-07-21,2023-07-28 00:00:00,Lagos
Master Bedroom,FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,nene-samuel-ukiwo, 0JVNH,False,False,False,0,1,1,1600000,2023-07-21,2023-07-27 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Iwaya Yaba Lagos,thykop-real-estate-management, 8JVNG,True,False,False,1,1,1,600000,2023-07-21,2023-07-27 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ebute Metta Yaba Lagos,thykop-real-estate-management, 7JVNG,True,False,False,1,1,2,900000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Salem Lekki Lagos,nene-samuel-ukiwo, 4JVNG,True,True,False,3,3,2,3800000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,sunday-bassey, 2JVNG,True,True,False,3,3,4,8000000,2023-07-21,2023-07-28 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Agungi Lekki Lagos,joeetoniru, 0JVNG,False,False,False,5,5,6,8500000,2023-07-21,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ibadan Oyo,mafik75-homes-ltd, 5JVNF,False,False,False,3,0,0,450000,2023-07-21,2023-07-27 00:00:00,Oyo
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,reotah, 1JVNF,False,False,False,1,1,1,500000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Apartment,FLAT / APARTMENT FOR RENT,Yidi Apete Ibadan Oyo,pecons-realtors, 0JVNF,True,False,False,0,0,0,550000,2023-07-21,2023-07-28 00:00:00,Oyo
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Phase 1 Gbagada Lagos,thykop-real-estate-management, 9JVNE,False,False,False,1,1,2,750000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,sunday-bassey, 7JVNE,True,True,False,3,3,4,8500000,2023-07-21,2023-07-28 00:00:00,Lagos
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Chevron Lekki Lagos,reotah, 6JVNE,False,False,False,1,1,1,800000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ilasan Lekki Lagos,davidproperty, 5JVNE,False,True,False,2,2,3,6000000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Shomolu Lagos,thykop-real-estate-management, 2JVNE,True,False,False,2,2,3,1200000,2023-07-21,2023-07-27 00:00:00,Lagos
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,reotah, 0JVNE,False,False,False,1,1,1,900000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ado Ajah Lagos,davidproperty, 8JVND,True,False,False,2,1,2,800000,2023-07-21,2023-07-28 00:00:00,Lagos
Warehouse,COMMERCIAL PROPERTY FOR RENT,Ogudu Lagos,thykop-real-estate-management, 7JVND,False,False,False,0,0,0,6500000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Admiralty Road/freedom Way Lekki Lagos,460, 4JVND,False,True,True,3,3,4,6000000,2023-07-21,2023-08-02 00:00:00,Lagos
Shop Space,COMMERCIAL PROPERTY FOR RENT,Olowora Ojodu Lagos,city-garden-real-estate-ltd, 2JVND,False,False,False,0,0,0,600000,2023-07-21,2023-07-31 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Jahi Abuja,sadam-abdullahi, 1JVND,False,False,True,4,4,4,13000000,2023-07-21,2023-08-02 00:00:00,Abuja
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Olowora Ojodu Lagos,thykop-real-estate-management, 8JVNC,False,False,False,1,1,2,700000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Ifako Gbagada Gbagada Lagos,jufy99livecouk, 7JVNC,False,False,False,3,3,4,2600000,2023-07-21,2023-07-31 00:00:00,Lagos
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,danadel-solutions, 6JVNC,False,True,False,1,1,1,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Olowora Ojodu Lagos,thykop-real-estate-management, 5JVNC,False,False,False,1,1,1,450000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Off Admiralty Road/freedom Way Lekki Lagos,460, 3JVNC,False,True,False,3,3,4,6000000,2023-07-21,2023-08-02 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Itire Surulere Lagos,lambe-and-eboigbe-properties, 2JVNC,False,True,False,0,1,1,350000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Bungalow,3 BEDROOM HOUSE FOR RENT,Omole Phase 2 Ojodu Lagos,tapere-toyin-alademehin, 1JVNB,False,False,False,3,3,4,3500000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,wunmi-odusola-co, 9JVNA,True,False,False,2,2,3,1400000,2023-07-21,2023-07-27 00:00:00,Lagos
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Apena Street Surulere Lagos,robert-nwagha-co, 7JVNA,False,False,False,1,1,1,600000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Apena Street Surulere Lagos,robert-nwagha-co, 9JVMZ,False,False,False,2,1,2,1500000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,"Area One Estate, Meiran Ipaja Lagos",purple-ribbon-properties, 8JVMZ,False,False,False,2,0,0,700000,2023-07-21,2023-08-02 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Command Ipaja Lagos,purple-ribbon-properties, 7JVMZ,False,False,False,1,0,0,500000,2023-07-21,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Ogudu Lagos,riyadhrealtors, 6JVMZ,False,True,False,3,0,0,4500000,2023-07-21,2023-07-27 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Omole Phase 1 Ojodu Lagos,freedom-homes-properties, 1JVMZ,False,True,True,5,5,6,8000000,2023-07-21,2023-07-27 00:00:00,Lagos
Office Space,COMMERCIAL PROPERTY FOR RENT,Mobolaji Bank Anthony Way Ikeja Lagos,riyadhrealtors, 5JVMY,False,False,False,0,0,0,50000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Omole Phase 1 Ojodu Lagos,fesgomar-integrated-services, 3JVMY,False,False,False,2,2,3,3000000,2023-07-21,2023-07-31 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,"Off Admiralty Road/freedom Way, Lekki Lagos",460, 6JVMX,False,True,False,2,2,3,5000000,2023-07-21,2023-08-02 00:00:00,Lagos
Newly Built 3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,Ado Ajah Lagos,danadel-solutions, 0JVMX,True,False,False,3,3,4,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Opebi Ikeja Lagos,461, 5JVMW,False,False,False,2,2,3,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
1 Bedroom Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Off Aloa Olademeji Street Agungi Lekki Lagos,danadel-solutions, 2JVMW,False,False,False,1,1,2,2200000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Build 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ago Palace Okota Lagos,onuoha-bright-chika, 5JVMU,True,False,True,2,3,3,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,plugwalk-propertys-ltd, 4JVMU,True,False,False,2,2,3,4000000,2023-07-21,2023-08-01 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,boboliboenterprises, 2JVMU,False,False,False,3,3,4,1200000,2023-07-21,2023-07-28 00:00:00,Lagos
Brand New 4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Badore Ajah Lagos,boboliboenterprises, 8JVMT,False,False,False,4,4,5,1600000,2023-07-21,2023-07-28 00:00:00,Lagos
Shared Apartment,FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,giftedkings-property, 6JVMT,False,False,False,0,0,0,400000,2023-07-21,2023-07-31 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Badore Ajah Lagos,156, 4JVMT,True,False,False,4,0,0,1600000,2023-07-21,2023-07-27 00:00:00,Lagos
Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Olowora Ojodu Lagos,jufy99livecouk, 3JVMT,False,False,False,1,1,1,450000,2023-07-21,2023-07-27 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Olowora Ojodu Lagos,jufy99livecouk, 0JVMT,False,False,False,1,1,2,700000,2023-07-21,2023-07-31 00:00:00,Lagos
8 Bedroom Duplex,8 BEDROOM HOUSE FOR RENT,Osborne Phase 1 Ikoyi Lagos,futurehomesproperties, 9JVMS,False,False,False,8,9,9,20000000,2023-07-21,2023-07-29 00:00:00,Lagos
Warehouse,COMMERCIAL PROPERTY FOR RENT,Ogudu Lagos,jufy99livecouk, 8JVMS,False,False,False,0,0,0,6500000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,156, 5JVMS,True,False,False,3,0,0,1200000,2023-07-21,2023-07-27 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,spartan-planet, 2JVMS,False,False,False,0,1,1,1000000,2023-07-21,2023-07-28 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,spartan-planet, 0JVMS,False,False,False,0,1,1,1500000,2023-07-21,2023-07-28 00:00:00,Lagos
Executive Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ologolo Lekki Lagos,west-coast-multi-concept-international-services, 6JVMR,True,False,False,1,1,2,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,spartan-planet, 4JVMR,False,False,False,2,2,2,2500000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,equitypremier, 2JVMR,False,True,False,2,2,3,3500000,2023-07-21,2023-07-28 00:00:00,Lagos
Studio Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,rentalhub_island, 0JVMR,False,False,False,1,0,0,2500000,2023-07-21,not updated,Lagos
Executive Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,west-coast-multi-concept-international-services, 9JVMQ,True,True,False,1,1,2,2500000,2023-07-21,2023-07-27 00:00:00,Lagos
Executive Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Abraham Adesanya Estate Ajah Lagos,west-coast-multi-concept-international-services, 8JVMQ,True,True,False,1,1,2,1500000,2023-07-21,2023-07-27 00:00:00,Lagos
Newly Built Mini Flat,FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,156, 7JVMQ,False,False,False,0,0,0,1100000,2023-07-21,2023-07-27 00:00:00,Lagos
Standard Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,Oke Ira Ogba Lagos,yennix-consult1, 6JVMQ,False,False,False,1,1,1,300000,2023-07-21,2023-07-28 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Jakande Lekki Lagos,futurehomesproperties, 5JVMQ,False,True,False,4,5,5,7000000,2023-07-21,2023-07-29 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,west-coast-multi-concept-international-services, 2JVMQ,True,False,False,1,1,2,3000000,2023-07-21,2023-07-27 00:00:00,Lagos
Brand New 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,west-coast-multi-concept-international-services, 0JVMQ,True,False,False,2,2,3,1700000,2023-07-21,2023-07-27 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Ikorodu Road(ilupeju) Ilupeju Lagos,kehinde-adeyinka1, 9JVMP,True,False,True,1,1,1,400000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Baruwa Ipaja Lagos,teesmart-properties1, 8JVMP,False,False,False,2,3,3,700000,2023-07-21,2023-07-28 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Abule Ijesha Yaba Lagos,kehinde-adeyinka1, 7JVMP,True,False,True,1,1,1,500000,2023-07-21,2023-07-27 00:00:00,Lagos
Brand New Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ogombo Ajah Lagos,west-coast-multi-concept-international-services, 6JVMP,True,False,False,1,1,2,700000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,156, 4JVMP,False,False,False,2,0,0,1600000,2023-07-21,2023-07-27 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,starcityproperties, 9JVMN,False,False,False,1,0,0,850000,2023-07-21,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Bourdillon Ikoyi Lagos,lambe-and-eboigbe-properties, 8JVMN,False,False,False,3,3,4,7500000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Obawole Ogba Lagos,ojoor, 7JVMN,False,False,False,2,0,2,600000,2023-07-21,2023-08-01 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikate Lekki Lagos,apartmentguys, 5JVMN,True,False,False,2,2,3,3500000,2023-07-21,2023-08-02 00:00:00,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Mabushi Abuja,onups-daniel, 3JVMN,False,False,False,4,4,5,7000000,2023-07-21,2023-07-27 00:00:00,Abuja
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,starcityproperties, 2JVMN,False,False,False,3,0,0,2000000,2023-07-21,2023-07-28 00:00:00,Lagos
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Ofc College Road Ogba Lagos,ojoor, 0JVMN,False,False,False,1,2,2,700000,2023-07-21,2023-07-28 00:00:00,Lagos
Spacious Room Self Contain,FLAT / APARTMENT FOR RENT,Off College Road Ogba Lagos,ojoor, 8JVMM,False,False,False,0,0,0,360000,2023-07-21,2023-07-31 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Isheri Egbe Idimu Lagos,future-pride-homes-and-properties-ltd, 6JVMM,True,False,False,3,3,3,900000,2023-07-21,2023-07-31 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,starcityproperties, 4JVMM,False,False,False,4,5,0,5000000,2023-07-21,2023-07-28 00:00:00,Lagos
4 Bedroom Terence Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,apartmentguys, 2JVMM,True,False,False,4,4,5,7000000,2023-07-21,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Back Of Fresh Fm Ibadan Oyo,mafik75-homes-ltd, 1JVMM,False,False,False,3,0,0,1000000,2023-07-21,2023-07-27 00:00:00,Oyo
Detached 3 Bedroom Bungalow,3 BEDROOM FLAT / APARTMENT FOR RENT,Bucknor Isolo Lagos,green-psyche, 0JVMM,False,False,False,3,3,4,1200000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Magodo Gra Phase 1 Ojodu Lagos,starcityproperties, 9JVML,False,False,False,3,4,0,2000000,2023-07-21,2023-07-28 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,apartmentguys, 4JVML,False,False,False,5,5,6,13000000,2023-07-21,2023-08-02 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Oluyole Estate Ibadan Oyo,mafik75-homes-ltd, 9JVMK,False,False,False,3,0,0,1000000,2023-07-21,2023-07-27 00:00:00,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Yakoyo Alagbole Ojodu Lagos,leewardproperties, 8JVMK,False,False,False,3,3,4,1300000,2023-07-21,2023-07-27 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Lekki Lagos,daniel-alabi, 5JVMK,False,False,False,4,0,0,17000000,2023-07-21,2023-07-27 00:00:00,Lagos
5 Bedroom Duplex,5 BEDROOM HOUSE FOR RENT,Lekki Lagos,futurehomesproperties, F5848,False,False,False,5,6,6,6500000,2023-07-21,2023-07-29 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Victoria Island Lagos,futurehomesproperties, F5926,False,False,False,4,5,5,12000000,2023-07-21,2023-07-29 00:00:00,Lagos
Shop Space,COMMERCIAL PROPERTY FOR RENT,Olowora Ojodu Lagos,future-pride-homes-and-properties-ltd, 4JVMK,False,False,False,0,0,0,600000,2023-07-21,2023-07-31 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Of Ibb Way Maitama Abuja,ojoma-donald, 3JVMK,False,False,False,4,4,4,14500000,2023-07-21,2023-07-27 00:00:00,Abuja
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Victoria Island Lagos,futurehomesproperties, F6761,False,False,False,4,5,5,14000000,2023-07-21,2023-07-29 00:00:00,Lagos
Newly Built 1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Jibowu Yaba Lagos,kingdomfirmproperties, 9JVMJ,True,True,False,1,1,2,1000000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Duplex,2 BEDROOM HOUSE FOR RENT,Ologolo Lekki Lagos,king-palace-consulting, 8JVMJ,False,True,False,2,2,3,3500000,2023-07-21,2023-07-27 00:00:00,Lagos
5 Bedroom Detached Duplex,5 BEDROOM HOUSE FOR RENT,Lekki Lagos,daniel-alabi, 7JVMJ,False,False,False,5,0,0,25000000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Anthony Enahoro Housing Estate Ogba Lagos Ogba Lagos,future-pride-homes-and-properties-ltd, 6JVMJ,False,False,False,3,3,3,2500000,2023-07-21,2023-07-31 00:00:00,Lagos
Office Space,COMMERCIAL PROPERTY FOR RENT,Jakande Lekki Lagos,king-palace-consulting, 4JVMJ,False,False,False,0,0,0,35000,2023-07-21,2023-07-27 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Adeniyi Jones Ikeja Lagos,future-pride-homes-and-properties-ltd, 1JVMJ,False,False,False,3,3,3,3000000,2023-07-21,2023-07-31 00:00:00,Lagos
5 Bedroom Duplex,5 BEDROOM HOUSE FOR RENT,Jericho Ibadan Oyo,pecons-realtors, 9JVMH,False,False,False,5,5,6,2500000,2023-07-21,2023-07-28 00:00:00,Oyo
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Adeyeri Estate Off College Road Ogba Ogba Lagos,future-pride-homes-and-properties-ltd, 7JVMH,False,False,False,2,2,2,1300000,2023-07-21,2023-07-31 00:00:00,Lagos
Room Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,speeconnectpropertyng, 6JVMH,False,False,False,1,1,1,1200000,2023-07-21,2023-07-28 00:00:00,Lagos
4 Bedroom Detached Bungalow,4 BEDROOM HOUSE FOR RENT,Akobo Ibadan Oyo,mafik75-homes-ltd, 9JVMG,False,False,False,4,0,0,2500000,2023-07-21,2023-07-27 00:00:00,Oyo
Executive 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Sangotedo Ajah Lagos,west-coast-multi-concept-international-services, 5JVMG,True,True,False,2,2,3,2000000,2023-07-21,2023-07-27 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Osapa London Lekki Lagos,speeconnectpropertyng, 2JVMG,False,False,False,1,1,1,2000000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ogudu Lagos,segun, 0JVMG,False,False,True,2,2,2,1200000,2023-07-21,2023-07-27 00:00:00,Lagos
4 Bedroom Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,joshdan-realtors1, 7JVMF,False,False,False,4,0,0,6000000,2023-07-21,2023-07-27 00:00:00,Lagos
Room And Parlour Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Agungi Lekki Lagos,speeconnectpropertyng, 6JVMF,False,False,False,1,1,1,2000000,2023-07-21,2023-07-28 00:00:00,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Ikoyi Lagos,joshdan-realtors1, 3JVMF,False,False,False,2,0,0,195000000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,speeconnectpropertyng, 2JVMF,False,False,False,2,2,3,3500000,2023-07-21,2023-07-28 00:00:00,Lagos
3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Lagos,joshdan-realtors1, 1JVMF,False,False,False,3,0,0,6000000,2023-07-21,2023-07-27 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Agungi Lekki Lagos,speeconnectpropertyng, 0JVMF,False,False,False,2,2,3,2200000,2023-07-21,2023-07-28 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,dollyrealty, 9JVME,True,False,False,3,4,4,3000000,2023-07-21,2023-07-31 00:00:00,Lagos
3 Bedroom Terrace Duplex,3 BEDROOM HOUSE FOR RENT,Ikota Lekki Lagos,ovat-peter, 5JVME,True,False,False,3,3,4,3500000,2023-07-21,2023-08-02 00:00:00,Lagos
3 Bedroom Bungalow,3 BEDROOM FLAT / APARTMENT FOR RENT,Abraham Adesanya Estate Ajah Lagos,west-coast-multi-concept-international-services, 7JVMC,True,False,False,3,3,4,2000000,2023-07-21,2023-07-27 00:00:00,Lagos
Room Self Contain,FLAT / APARTMENT FOR RENT,Jibowu Yaba Lagos,segun, 1JVMC,False,False,False,0,0,0,500000,2023-07-21,2023-07-27 00:00:00,Lagos
